id,icao_code,iata_code,name,type,city_id,country_id,continent_id,latitude_deg,longitude_deg,elevation_ft
4277,EGLL,LHR,London Heathrow Airport,large_airport,24075,187,3,51.4706,-0.461941,83
4278,SAVH,LHS,Las Heras Airport,medium_airport,23111,7,5,-46.538517,-68.965323,1082
4279,FYLS,LHU,Lianshulu Airport,small_airport,49840,122,2,-18.116495,23.39346,3143
4280,KLHV,LHV,William T. Piper Memorial Airport,small_airport,49841,188,4,41.13560104,-77.42230225,556
4281,ZLLL,LHW,Lanzhou Zhongchuan International Airport,large_airport,49842,36,1,36.515202,103.620003,6388
4282,ZULP,LIA,Liangping Airport,small_airport,49843,36,1,30.679399,107.786003,
4283,YLIM,LIB,Limbunya Airport,small_airport,49844,9,6,-17.23559952,129.8820038,
4284,KLIC,LIC,Limon Municipal Airport,small_airport,49845,188,4,39.27479935,-103.6660004,5374
4285,FZFA,LIE,Libenge Airport,small_airport,23611,39,2,3.626584,18.638477,1125
4286,NWWL,LIF,Lifou Airport,medium_airport,49846,208,6,-20.77479935,167.2400055,92
4287,LFBL,LIG,Limoges Airport,medium_airport,49847,60,3,45.862801,1.17944,1300
4288,PHLI,LIH,Lihue Airport,medium_airport,23680,188,6,21.976,-159.339005,153
4289,WAJM,LII,Mulia Airport,small_airport,49848,77,1,-3.701938,137.957,5898
4290,MH-LIK,LIK,Likiep Airport,small_airport,49849,110,6,9.82316,169.307999,
4291,LFQQ,LIL,Lille Airport,medium_airport,23520,60,3,50.563332,3.086886,157
4292,SPIM,LIM,Jorge Chávez International Airport,large_airport,23703,139,5,-12.0219,-77.114305,113
4293,LIML,LIN,Milano Linate Airport,medium_airport,49850,82,3,45.445099,9.27674,353
4294,MRLM,LIO,Limon International Airport,medium_airport,33848,41,4,9.957960129,-83.02200317,7
4295,SBLN,LIP,Lins Airport,medium_airport,23811,24,5,-21.66399956,-49.73049927,1559
4296,FZGA,LIQ,Lisala Airport,medium_airport,23836,39,2,2.17066,21.496901,1509
4297,MRLB,LIR,Guanacaste Airport,large_airport,23614,41,4,10.5933,-85.544403,270
4298,LPPT,LIS,Humberto Delgado Airport (Lisbon Portela Airport),large_airport,23837,142,3,38.7813,-9.13592,374
4299,KLIT,LIT,Bill & Hillary Clinton National Airport/Adams Field,medium_airport,23882,188,4,34.729582,-92.223728,262
4300,4AK,LIV,Livengood Camp Airport,small_airport,49851,188,4,65.467,-148.6534,425
4301,VYLK,LIW,Loikaw Airport,medium_airport,24035,121,1,19.69149971,97.21479797,2940
4302,FWLK,LIX,Likoma Island Airport,small_airport,49852,105,2,-12.079787,34.736253,1600
4303,KLHW,LIY,MidCoast Regional Airport at Wright Army Airfield,small_airport,17061,188,4,31.891237,-81.561003,45
4304,ME16,LIZ,Loring International Airport,small_airport,49853,188,4,46.950401,-67.885902,746
4305,FZVA,LJA,Lodja Airport,small_airport,24003,39,2,-3.462745,23.615162,1647
4306,ZPLJ,LJG,Lijiang Sanyi International Airport,medium_airport,49854,36,1,26.68,100.246002,
4307,KLBX,LJN,Texas Gulf Coast Regional Airport,medium_airport,1981,188,4,29.108601,-95.462097,25
4308,LJLJ,LJU,Ljubljana Jože Pučnik Airport,large_airport,49855,160,3,46.223701,14.4576,1273
4309,WRKL,LKA,Larantuka Gewayentana Airport,small_airport,49856,77,1,-8.274424,123.002,63
4310,NFNK,LKB,Lakeba Island Airport,small_airport,49857,58,6,-18.19919968,-178.8170013,280
4311,LKC,LKC,Lekana Airport,small_airport,49858,40,2,-2.313,14.606,2634
4312,YLND,LKD,Lakeland Airport,small_airport,49859,9,6,-15.841213,144.849118,930
4313,W55,LKE,Kenmore Air Harbor Seaplane Base,seaplane_base,38525,188,4,47.629002,-122.338997,14
4314,HKLK,LKG,Lokichoggio Airport,medium_airport,49860,88,2,4.204120159,34.34820175,2074
4315,WBGL,LKH,Long Akah Airport,small_airport,49861,106,1,3.310909,114.785553,289
4316,WITG,LKI,Lasikin Airport,small_airport,24337,77,1,2.410916,96.326766,19
4317,PAKL,LKK,Kulik Lake Airport,small_airport,49862,188,4,58.98210144,-155.1210022,717
4318,ENNA,LKL,"Lakselv Airport, Banak",medium_airport,49863,131,3,70.068802,24.973499,25
4319,ID-0291,LKM,Bolaang Mongondow Airport,small_airport,49864,77,1,0.88855,124.033634,28
4320,ENLK,LKN,Leknes Airport,medium_airport,49865,131,3,68.15249634,13.6093998,78
4321,VILK,LKO,Chaudhary Charan Singh International Airport,medium_airport,24388,76,1,26.76059914,80.88929749,410
4322,KLKP,LKP,Lake Placid Airport,small_airport,49866,188,4,44.26449966,-73.9618988,1747
4323,SO-0008,LKR,Las Khorey Airport,small_airport,49867,162,2,11.17348,48.21426,
4324,KE-LKU,LKU,Lake Rudolf Airport,small_airport,49623,88,2,3.416256,35.885468,1300
4325,KLKV,LKV,Lake County Airport,small_airport,49869,188,4,42.16109848,-120.3990021,4733
4326,OOLK,LKW,Lekhwair Airport,small_airport,49870,132,1,22.804866,55.372801,354
4327,HTLM,LKY,Lake Manyara Airport,medium_airport,49871,174,2,-3.37631,35.818298,4150
4328,EGUL,LKZ,RAF Lakenheath,medium_airport,49872,187,3,52.40954,0.561161,32
4329,ESPA,LLA,Luleå Airport,medium_airport,49873,169,3,65.5438,22.122,65
4330,ZULB,LLB,Libo Airport,small_airport,49874,36,1,25.4525,107.961667,
4331,PH-0073,LLC,Cagayan North International Airport,medium_airport,22905,140,1,18.182388,121.745853,148
4333,ZGLG,LLF,Yongzhou Lingling Airport,medium_airport,47170,36,1,26.338661,111.610043,340
4334,YCGO,LLG,Chillagoe Airport,small_airport,49875,9,6,-17.138386,144.528494,1110
4335,LLH,LLH,La Lima - Reginaldo Hammer Airport,small_airport,22518,73,4,15.442801,-87.898564,96
4336,HALL,LLI,Lalibella Airport,small_airport,22900,57,2,11.97500038,38.97999954,6506
4337,WIPB,LLJ,Silampari Airport,small_airport,49876,77,1,-3.288165,102.91449,371
4338,UBBL,LLK,Lankaran International Airport,small_airport,23023,11,1,38.757919,48.807042,30
4339,LLL,LLL,Lissadell Airport,small_airport,49877,9,6,-16.661,128.594,374
4340,AGLM,LLM,Lomlom Airport,small_airport,49878,161,6,-10.296828,166.327322,55
4341,ID-LLN,LLN,Kelila Airport,small_airport,49879,77,1,-3.728968,138.710117,9092
4342,WAFD,LLO,Bua - Palopo Lagaligo Airport,small_airport,31512,77,1,-3.082997,120.245018,14
4343,SATK,LLS,Alferez Armando Rodriguez Airport,small_airport,23114,7,5,-24.721399,-60.548801,426
4344,FNLB,LLT,Lobito Airport,small_airport,23974,5,2,-12.3712,13.5366,10
4345,ZBLL,LLV,Lüliang Dawu Airport,medium_airport,49880,36,1,37.683333,111.142778,
4346,FWKI,LLW,Lilongwe International Airport,medium_airport,23701,105,2,-13.7894001,33.78099823,4035
4347,KCDA,LLX,Caledonia County Airport,small_airport,49881,188,4,44.56909943,-72.01799774,1188
4348,KVAY,LLY,South Jersey Regional Airport,small_airport,24448,188,4,39.942902,-74.845703,53
4349,PAMH,LMA,Minchumina Airport,small_airport,49882,188,4,63.886002,-152.302002,678
4350,FWSM,LMB,Salima Airport,small_airport,36455,105,2,-13.755893,34.584188,1688
4351,SKNA,LMC,La Macarena Airport,small_airport,22526,37,5,2.17565,-73.78674,790
4352,AR-0011,LMD,Los Menucos Airport,small_airport,49883,7,5,-40.817699,-68.074699,2571
4353,LFRM,LME,Le Mans-Arnage Airport,medium_airport,49884,60,3,47.948601,0.201667,194
4354,MHLN,LMH,Limon Airport,small_airport,49885,73,4,15.856066,-85.443978,3
4355,PG-LMI,LMI,Lumi Airport,small_airport,49886,137,6,-3.476839511,142.0412922,1750
4356,MH-LML,LML,Lae Island Airport,small_airport,49887,110,6,8.92111,166.264999,
4357,MMLM,LMM,Valle del Fuerte International Airport,medium_airport,24223,113,4,25.685447,-109.081055,16
4358,WBGJ,LMN,Limbang Airport,medium_airport,23714,106,1,4.808300018,115.0100021,14
4359,EGQS,LMO,RAF Lossiemouth,medium_airport,49888,187,3,57.7052002,-3.339169979,42
4360,LICD,LMP,Lampedusa Airport,medium_airport,49889,82,3,35.497898,12.6181,70
4361,HLMB,LMQ,Marsa al Brega Airport,medium_airport,49890,100,2,30.378099,19.576401,50
4362,FALC,LMR,Lime Acres Finsch Mine Airport,medium_airport,49891,163,2,-28.36009979,23.43910027,4900
4363,KLMS,LMS,Louisville Winston County Airport,small_airport,24256,188,4,33.14619827,-89.0625,575
4364,KLMT,LMT,Crater Lake-Klamath Regional Airport,medium_airport,21299,188,4,42.156101,-121.733002,4095
4365,WIDL,LMU,Letung Airport,small_airport,49892,77,1,2.96447,105.75484,33
4366,LMV,LMV,Madivaru Airport,small_airport,28537,107,1,5.457545,73.370261,6
4367,PG-LMY,LMY,Lake Murray Airport,small_airport,49893,137,6,-7.00992012,141.4940033,52
4368,LMZ,LMZ,Palma Airport,small_airport,31455,120,2,-10.7506,40.4702,177
4369,KLNA,LNA,Palm Beach County Park Airport,small_airport,46095,188,4,26.59300041,-80.08509827,14
4370,NVSM,LNB,Lamen Bay Airport,small_airport,49894,191,6,-16.58419991,168.1589966,7
4372,KLND,LND,Hunt Field,medium_airport,49895,188,4,42.815201,-108.730003,5586
4373,NVSO,LNE,Lonorore Airport,small_airport,49896,191,6,-15.86559963,168.1719971,43
4375,AYLS,LNG,Lese Airport,small_airport,49897,137,6,-8.2799,146.2765,40
4376,YLKN,LNH,Lake Nash Airport,small_airport,49898,9,6,-20.9807,137.9178,640
4377,AK71,LNI,Point Lonely Short Range Radar Site Airfield,small_airport,49899,188,4,70.911118,-153.237766,17
4378,CN-0040,LNJ,Lincang Boshang Airport,medium_airport,23745,36,1,23.7381,100.025002,6230
4379,KLNK,LNK,Lincoln Airport,medium_airport,23746,188,4,40.85100174,-96.75920105,1219
4380,ZLLN,LNL,Longnan Chengzhou Airport,medium_airport,49900,36,1,33.789918,105.790014,3707
4382,KLNN,LNN,Lake County Executive Airport,small_airport,46304,188,4,41.683998,-81.389702,626
4383,YLEO,LNO,Leonora Airport,medium_airport,23466,9,6,-28.87809944,121.3150024,1217
4384,KLNP,LNP,Lonesome Pine Airport,small_airport,49901,188,4,36.98749924,-82.52999878,2684
4385,KLNR,LNR,Tri-County Regional Airport,small_airport,49902,188,4,43.2099,-90.181332,717
4386,KLNS,LNS,Lancaster Airport,medium_airport,22953,188,4,40.12170029,-76.2960968,403
4387,WAQM,LNU,Robert Atty Bessing,small_airport,49903,77,1,3.575278,116.619722,26
4388,AYKY,LNV,Londolovit Airport,small_airport,49904,137,6,-3.043610096,152.6289978,167
4389,XUBS,LNX,Smolensk North Airport,medium_airport,40041,145,3,54.824,32.025,820
4390,PHNY,LNY,Lanai Airport,medium_airport,49905,188,6,20.785675,-156.951324,1308
4391,LOWL,LNZ,Linz-Hörsching Airport / Vogler Air Base,medium_airport,23820,10,3,48.2332,14.1875,980
4392,YLOR,LOA,Lorraine Airport,small_airport,24190,9,6,-18.99329948,139.9069977,61
4393,SCAN,LOB,San Rafael Airport,small_airport,24201,35,5,-32.814201,-70.646698,2461
4394,YLOK,LOC,Lock Airport,small_airport,49906,9,6,-33.5442009,135.6929932,350
4395,NVSG,LOD,Longana Airport,small_airport,49907,191,6,-15.30669975,167.9669952,167
4430,VTCL,LPT,Lampang Airport,medium_airport,22941,175,1,18.27090073,99.5042038,811
4397,SETM,LOH,Ciudad de Catamayo Airport,small_airport,49908,50,5,-3.995606,-79.371902,4056
4398,SSLN,LOI,Helmuth Baungarten Airport,small_airport,24153,24,5,-27.15999985,-49.54249954,1095
4399,HKLO,LOK,Lodwar Airport,medium_airport,24004,88,2,3.12197,35.6087,1715
4400,KLOL,LOL,Derby Field,medium_airport,49909,188,4,40.06639862,-118.5650024,3904
4401,LOM,LOM,Francisco Primo de Verdad y Ramos Airport,small_airport,22743,113,4,21.258983,-101.943758,6227
4402,DAUL,LOO,Laghouat - Molay Ahmed Medeghri Airport,medium_airport,22714,3,2,33.7644,2.92834,2510
4403,WADL,LOP,Lombok International Airport,medium_airport,26142,77,1,-8.757792,116.275435,319
4404,FBLO,LOQ,Lobatse Airport,small_airport,23970,23,2,-25.1981,25.7139,3823
4405,LOR,LOR,Lowe AHP (Fort Rucker) Heliport,heliport,49158,188,4,31.35580063,-85.75119781,294
4406,DNMM,LOS,Murtala Muhammed International Airport,large_airport,22740,129,2,6.577370167,3.321160078,135
4407,KLOT,LOT,Lewis University Airport,small_airport,49911,188,4,41.6072998,-88.09619904,679
4408,KLOU,LOU,Bowman Field,medium_airport,24256,188,4,38.22800064,-85.66369629,546
4409,MMMV,LOV,Monclova International Airport,medium_airport,27475,113,4,26.9557,-101.470001,1864
4410,KLKU,LOW,Louisa County Airport / Freeman Field,small_airport,49912,188,4,38.0098,-77.9701,493
4411,HKLY,LOY,Loyengalani Airport,small_airport,49913,88,2,2.75,36.716999,1195
4412,KLOZ,LOZ,London-Corbin Airport/Magee Field,medium_airport,24075,188,4,37.0821991,-84.0848999,1212
4413,GCLP,LPA,Gran Canaria Airport,large_airport,49914,165,2,27.9319,-15.3866,78
4414,SLLP,LPB,El Alto International Airport,medium_airport,49915,21,5,-16.51329994,-68.19229889,13355
4415,KLPC,LPC,Lompoc Airport,small_airport,24068,188,4,34.66559982,-120.4680023,88
4416,SKLP,LPD,La Pedrera Airport,small_airport,49916,37,5,-1.32861,-69.5797,590
4417,SK-521,LPE,La Primavera Airport,small_airport,22578,37,5,5.4776,-70.4212,390
4418,ZUPS,LPF,Liupanshui Yuezhao Airport,medium_airport,49917,36,1,26.609417,104.979,
4419,SADL,LPG,La Plata Airport,medium_airport,22570,7,5,-34.9722,-57.8947,72
4420,ESSL,LPI,Linköping City Airport,medium_airport,49918,169,3,58.40620041,15.68050003,172
4421,SVAS,LPJ,Armando Schwarck Airport,small_airport,15829,193,5,6.57805,-66.816902,266
4422,UUOL,LPK,Lipetsk Airport,medium_airport,23825,145,3,52.70280075,39.53779984,584
4423,EGGP,LPL,Liverpool John Lennon Airport,medium_airport,23915,187,3,53.333599,-2.84972,80
4424,NVSL,LPM,Lamap Airport,small_airport,49919,191,6,-16.4611228,167.829253,7
4425,AYLP,LPN,Leron Plains Airport,small_airport,49920,137,6,-6.3917,146.3434,680
4426,KPPO,LPO,La Porte Municipal Airport,small_airport,22574,188,4,41.57249832,-86.73449707,812
4427,EFLP,LPP,Lappeenranta Airport,medium_airport,23063,59,3,61.044601,28.144743,349
4428,VLLB,LPQ,Luang Phabang International Airport,medium_airport,49921,95,1,19.89730072,102.1610031,955
4429,S31,LPS,Lopez Island Airport,small_airport,24163,188,4,48.48389816,-122.9380035,209
4504,VILD,LUH,Ludhiana Airport,medium_airport,24392,76,1,30.85470009,75.95259857,834
4431,WRLP,LPU,Long Apung Airport,small_airport,49922,77,1,1.704486,114.970297,2437
4432,EVLA,LPX,Liepāja International Airport,medium_airport,49923,96,3,56.517502,21.096901,16
4433,LFHP,LPY,Le Puy-Loudes Airfield,medium_airport,49924,60,3,45.0807,3.76289,2731
4434,KLQK,LQK,Pickens County Airport,small_airport,49925,188,4,34.81000137,-82.70290375,1013
4435,SKLG,LQM,Caucaya Airport,small_airport,49926,37,5,-0.182278,-74.7708,573
4436,OAQN,LQN,Qala-i-Naw Airport,small_airport,49927,1,1,34.985472,63.117404,2999
4437,LGLR,LRA,Larissa Air Base,small_airport,49928,66,3,39.650253,22.4655,241
4438,FXLR,LRB,Leribe Airport,small_airport,23485,98,2,-28.8556,28.052799,5350
4439,KLRD,LRD,Laredo International Airport,medium_airport,23085,188,4,27.54380035,-99.46160126,508
4440,YLRE,LRE,Longreach Airport,medium_airport,24125,9,6,-23.4342,144.279999,627
4441,KLRF,LRF,Little Rock Air Force Base,medium_airport,18645,188,4,34.91690063,-92.14969635,311
4442,OPLL,LRG,Loralai Airport,small_airport,49929,133,1,30.35549927,68.6135025,4631
4443,LFBH,LRH,La Rochelle-Île de Ré Airport,medium_airport,49930,60,3,46.179199,-1.19528,74
4444,KLRJ,LRJ,Le Mars Municipal Airport,small_airport,23267,188,4,42.77799988,-96.1937027,1197
4445,DXNG,LRL,Niamtougou International Airport,medium_airport,29436,177,2,9.76733017,1.091249943,1515
4446,MDLR,LRM,Casa De Campo International Airport,medium_airport,22599,49,4,18.45070076,-68.91179657,240
4447,CJC8,LRQ,Laurie River Airport,small_airport,49931,32,4,56.24860001,-101.3040009,1200
4448,OISL,LRR,Lar Airport,medium_airport,49932,78,1,27.6747,54.383301,2641
4449,LGLE,LRS,Leros Airport,small_airport,49933,66,3,37.184898,26.800301,39
4450,LFRH,LRT,Lorient South Brittany (Bretagne Sud) Airport,medium_airport,49934,60,3,47.760601,-3.44,160
4451,KLRU,LRU,Las Cruces International Airport,medium_airport,23107,188,4,32.289398,-106.921997,4456
4452,SVRS,LRV,Los Roques Airport,small_airport,49935,193,4,11.946177,-66.669836,17
4453,AYKA,LSA,Losuia Airport,small_airport,49936,137,6,-8.505820274,151.0809937,27
4454,KLSB,LSB,Lordsburg Municipal Airport,small_airport,49937,188,4,32.33349991,-108.6920013,4289
4455,SCSE,LSC,La Florida Airport,medium_airport,49938,35,5,-29.916201,-71.199501,481
4456,KLSE,LSE,La Crosse Regional Airport,medium_airport,22455,188,4,43.879002,-91.256699,655
4457,KLSF,LSF,Lawson Army Air Field,medium_airport,49939,188,4,32.332546,-84.988003,232
4458,VYLS,LSH,Lashio Airport,medium_airport,23141,121,1,22.97789955,97.75219727,2450
4459,EGPB,LSI,Sumburgh Airport,medium_airport,23493,187,3,59.87889862,-1.295560002,20
4460,AYLX,LSJ,Long Island Airport,small_airport,49132,137,6,-5.3604,147.0177,116
4461,KLSK,LSK,Lusk Municipal Airport,small_airport,49941,188,4,42.75379944,-104.4049988,4964
4462,MRLC,LSL,Los Chiles Airport,medium_airport,24212,41,4,11.0353,-84.7061,131
4463,WBGD,LSM,Long Semado Airport,small_airport,49942,106,1,4.217000008,115.5999985,2150
4464,KLSN,LSN,Los Banos Municipal Airport,small_airport,24206,188,4,37.06290054,-120.8690033,121
4465,LFOO,LSO,Les Sables-d'Olonne Talmont Airport,small_airport,23509,60,3,46.476898,-1.72278,105
4466,SVJC,LSP,Josefa Camejo International Airport,medium_airport,49943,193,5,11.780775,-70.151497,75
4467,SCGE,LSQ,María Dolores Airport,small_airport,24202,35,5,-37.401699,-72.4254,374
4468,WIMU,LSR,Alas Leuser Airport,medium_airport,49944,77,1,3.391456,97.863726,419
4469,TFFS,LSS,Terre-de-Haut Airport,small_airport,49945,206,4,15.86439991,-61.58060074,46
4470,YMLT,LST,Launceston Airport,medium_airport,23185,9,6,-41.54529953,147.2140045,562
4471,WBGU,LSU,Long Sukang Airport,small_airport,49946,106,1,4.55222,115.494003,1200
4472,KLSV,LSV,Nellis Air Force Base,medium_airport,23133,188,4,36.23619843,-115.0339966,1870
4473,WITM,LSW,Malikus Saleh Airport,small_airport,49947,77,1,5.22668,96.950302,90
4474,WITL,LSX,Lhok Sukon Airport,medium_airport,49948,77,1,5.06951,97.259201,28
4475,YLIS,LSY,Lismore Airport,medium_airport,23854,9,6,-28.830689,153.258419,35
4476,LDLO,LSZ,Lošinj Island Airport,small_airport,49949,42,3,44.56579971,14.39309978,151
4477,FATZ,LTA,Tzaneen Airport,medium_airport,43855,163,2,-23.8244,30.3293,1914
4478,FTTH,LTC,Lai Airport,small_airport,22771,34,2,9.3979,16.3125,1171
4479,HLTD,LTD,Ghadames East Airport,medium_airport,49950,100,2,30.15169907,9.715310097,1122
4480,LTF,LTF,Leitre Airport,small_airport,49951,137,6,-2.8337,141.6257,32
4481,VNLT,LTG,Langtang Airport,small_airport,23016,124,1,28.20000076,85.58300018,12000
4482,ZMAT,LTI,Altai Airport,medium_airport,49952,117,1,46.37639999,96.22109985,7260
4483,OSLK,LTK,Hmeimim Air Base,medium_airport,23151,171,1,35.4011,35.9487,157
4484,FOOR,LTL,Lastourville Airport,small_airport,49953,61,2,-0.826667,12.7486,1585
4485,SYLT,LTM,Lethem Airport,medium_airport,23527,71,5,3.37276,-59.789398,351
4486,EGGW,LTN,London Luton Airport,large_airport,49954,187,3,51.874699,-0.368333,526
4487,MMLT,LTO,Loreto International Airport,medium_airport,24177,113,4,25.98920059,-111.3479996,34
4488,YLHS,LTP,Lyndhurst Airport,small_airport,24543,9,6,-19.19580078,144.3710022,
4489,LFAT,LTQ,Le Touquet-Côte d'Opale Airport,medium_airport,49955,60,3,50.518284,1.621656,36
4490,EILT,LTR,Letterkenny Airfield,small_airport,23531,80,3,54.951302,-7.67283,20
4491,KLTS,LTS,Altus Air Force Base,medium_airport,1365,188,4,34.667099,-99.266701,1382
4492,LFTZ,LTT,La Môle Airport,small_airport,49956,60,3,43.205399,6.482,59
4493,VO55,LTU,Murod Kond Airport,medium_airport,49957,76,1,18.411501,76.464699,2136
4494,YLOV,LTV,Lotus Vale Airport,small_airport,49958,9,6,-17.04829979,141.3760071,
4495,K2W6,LTW,St. Mary's County Regional Airport,small_airport,7612,188,4,38.315399,-76.550102,142
4496,SELT,LTX,Cotopaxi International Airport,medium_airport,23150,50,5,-0.906833,-78.615799,9205
4497,VNLK,LUA,Lukla Airport,small_airport,49959,124,1,27.686899,86.729698,9380
4498,SYLP,LUB,Lumid Pau Airport,small_airport,49960,71,5,2.393929958,-59.44100189,656
4499,NFNH,LUC,Laucala Island Airport,small_airport,49961,58,6,-16.7481,-179.667007,10
4500,FYLZ,LUD,Luderitz Airport,medium_airport,24391,122,2,-26.68740082,15.24289989,457
4501,LZLU,LUE,Lučenec Airfield,small_airport,49962,159,3,48.339401,19.7358,
4502,KLUF,LUF,Luke Air Force Base,medium_airport,15085,188,4,33.535,-112.383003,1085
4503,LSZA,LUG,Lugano Airport,medium_airport,428,170,3,46.004299,8.91058,915
4505,MHCR,LUI,Carta Airport,small_airport,49963,73,4,15.033192,-86.692334,2625
4506,FALK,LUJ,Lusikisiki Airport,small_airport,49964,163,2,-31.36669922,29.58329964,1831
4507,KLUK,LUK,Cincinnati Municipal Airport Lunken Field,medium_airport,9630,188,4,39.102357,-84.418945,483
4508,KLUL,LUL,Hesler Noble Field,small_airport,23190,188,4,31.67259979,-89.17220306,238
4509,ZPLX,LUM,Dehong Mangshi Airport,medium_airport,49965,36,1,24.4011,98.5317,2890
4510,FLLS,LUN,Kenneth Kaunda International Airport,large_airport,24492,196,2,-15.330833,28.452722,3779
4511,FNUE,LUO,Luena Airport,medium_airport,24404,5,2,-11.7681,19.897699,4360
4512,PHLU,LUP,Kalaupapa Airport,small_airport,49966,188,6,21.211,-156.973999,24
4513,SAOU,LUQ,Brigadier Mayor D Cesar Raul Ojeda Airport,medium_airport,37024,7,5,-33.273201,-66.3564,2328
4514,PALU,LUR,Cape Lisburne LRRS Airport,medium_airport,49967,188,4,68.875099,-166.110001,16
4515,FZCE,LUS,Lusanga Airport,small_airport,24494,39,2,-4.8,18.716999,1365
4516,YLRS,LUT,New Laura Airport,small_airport,49968,9,6,-15.182758,144.345535,148
4518,WAPF,LUV,Karel Sadsuitubun Airport,medium_airport,49969,77,1,-5.760278,132.759444,78
4519,WAFW,LUW,Syukuran Aminuddin Amir Airport,medium_airport,49970,77,1,-1.035893,122.773934,56
4520,ELLX,LUX,Luxembourg-Findel International Airport,large_airport,24512,103,3,49.6233333,6.2044444,1234
4521,TZ-LUY,LUY,Lushoto Airport,small_airport,24498,174,2,-4.783259869,38.30419922,5360
